CA-2016-121671,42568,42573,Standard Class,AA-10480,OFF-PA-10001471,3,0
CA-2016-121671,42568,42573,Standard Class,AA-10480,OFF-ST-10002344,3,0
CA-2016-121671,42568,42573,Standard Class,AA-10480,OFF-PA-10001892,1,0
CA-2016-121671,42568,42573,Standard Class,AA-10480,OFF-PA-10001934,8,0
CA-2016-121671,42568,42573,Standard Class,AA-10480,OFF-ST-10000078,1,0
CA-2016-150350,42605,42612,Standard Class,MS-17770,TEC-MA-10001972,3,0.2
CA-2016-150350,42605,42612,Standard Class,MS-17770,OFF-EN-10002504,5,0
CA-2016-150350,42605,42612,Standard Class,MS-17770,OFF-PA-10002160,6,0
CA-2016-150350,42605,42612,Standard Class,MS-17770,FUR-CH-10001973,6,0.2
CA-2016-150350,42605,42612,Standard Class,MS-17770,OFF-AP-10001492,5,0
CA-2016-150350,42605,42612,Standard Class,MS-17770,OFF-SU-10002189,4,0
CA-2015-121720,42166,42167,First Class,JE-15610,FUR-CH-10003312,5,0.2
CA-2015-121720,42166,42167,First Class,JE-15610,TEC-PH-10002496,2,0.2
CA-2015-121720,42166,42167,First Class,JE-15610,FUR-FU-10003464,3,0.2
CA-2015-121720,42166,42167,First Class,JE-15610,OFF-AR-10000380,2,0.2
CA-2015-121720,42166,42167,First Class,JE-15610,OFF-BI-10004593,5,0.7
CA-2015-121720,42166,42167,First Class,JE-15610,OFF-BI-10001308,2,0.7
CA-2015-121720,42166,42167,First Class,JE-15610,OFF-ST-10001780,2,0.2
CA-2015-121720,42166,42167,First Class,JE-15610,OFF-ST-10003816,4,0.2
CA-2017-149895,42986,42990,Standard Class,EB-14110,TEC-PH-10002200,2,0.4
CA-2017-147564,43010,43014,Standard Class,BP-11155,OFF-PA-10004438,4,0
CA-2014-136399,41989,41990,First Class,CC-12100,FUR-FU-10004090,2,0
CA-2014-136399,41989,41990,First Class,CC-12100,FUR-CH-10002602,2,0.2
CA-2014-136399,41989,41990,First Class,CC-12100,TEC-AC-10001142,5,0
CA-2014-136399,41989,41990,First Class,CC-12100,TEC-PH-10004977,4,0.2
CA-2014-107916,41875,41877,First Class,JP-15460,FUR-FU-10004586,2,0
CA-2014-107916,41875,41877,First Class,JP-15460,OFF-BI-10001116,3,0.2
CA-2017-164168,43051,43057,Standard Class,LS-16975,OFF-BI-10000666,5,0.8
CA-2017-164168,43051,43057,Standard Class,LS-16975,OFF-ST-10002583,3,0.2
CA-2017-164168,43051,43057,Standard Class,LS-16975,TEC-PH-10004908,1,0.2
CA-2017-164168,43051,43057,Standard Class,LS-16975,OFF-EN-10001219,2,0.2
CA-2017-164168,43051,43057,Standard Class,LS-16975,TEC-AC-10004568,2,0.2
CA-2017-164168,43051,43057,Standard Class,LS-16975,FUR-FU-10001756,3,0.6
CA-2015-112557,42119,42122,First Class,JL-15850,OFF-AP-10002311,3,0
US-2014-122959,41985,41985,Same Day,CY-12745,OFF-BI-10003650,2,0.8
CA-2017-162572,43003,43005,Second Class,RB-19360,TEC-AC-10003628,5,0.2
CA-2017-162572,43003,43005,Second Class,RB-19360,OFF-AR-10001547,6,0.2
US-2016-148110,42618,42624,Standard Class,AR-10825,FUR-CH-10002647,7,0.3
CA-2017-131828,42777,42779,Second Class,CS-11845,FUR-CH-10004495,4,0.2
CA-2017-131828,42777,42779,Second Class,CS-11845,TEC-PH-10002923,3,0.2
CA-2014-109218,41820,41823,Second Class,AR-10825,OFF-AR-10001374,5,0
CA-2016-120558,42528,42531,First Class,RD-19810,OFF-PA-10003441,5,0
US-2014-109036,41993,41998,Standard Class,KH-16510,OFF-LA-10002043,3,0
CA-2015-147830,42353,42356,First Class,NF-18385,TEC-AC-10002049,6,0.2
CA-2015-147830,42353,42356,First Class,NF-18385,TEC-MA-10000418,2,0.7
CA-2015-147830,42353,42356,First Class,NF-18385,TEC-PH-10004908,2,0.4
CA-2015-147830,42353,42356,First Class,NF-18385,FUR-FU-10004091,7,0.2
CA-2017-150497,42936,42940,Standard Class,SM-20950,OFF-BI-10004600,2,0
CA-2014-128986,41854,41856,Second Class,GH-14410,OFF-PA-10001289,3,0.2
CA-2015-139584,42240,42244,Standard Class,EM-13810,FUR-TA-10001539,2,0.4
CA-2015-139584,42240,42244,Standard Class,EM-13810,TEC-AC-10001266,2,0
US-2016-162677,42455,42456,First Class,DB-13210,OFF-ST-10001291,5,0.2
US-2016-162677,42455,42456,First Class,DB-13210,TEC-AC-10001314,3,0.2
US-2014-150924,41894,41898,Second Class,PT-19090,OFF-BI-10004040,5,0.8
CA-2014-153969,41903,41907,Standard Class,HF-14995,OFF-EN-10001539,2,0
CA-2014-153969,41903,41907,Standard Class,HF-14995,OFF-EN-10004483,5,0
CA-2014-153969,41903,41907,Standard Class,HF-14995,OFF-AR-10001615,3,0
CA-2014-153969,41903,41907,Standard Class,HF-14995,OFF-PA-10000327,9,0
CA-2014-153969,41903,41907,Standard Class,HF-14995,TEC-PH-10001299,2,0.2
CA-2014-153969,41903,41907,Standard Class,HF-14995,OFF-PA-10002246,3,0
CA-2016-146682,42672,42674,First Class,KW-16435,FUR-FU-10002671,5,0
CA-2016-138695,42518,42524,Standard Class,KC-16675,FUR-CH-10003833,8,0.2
CA-2016-138695,42518,42524,Standard Class,KC-16675,OFF-PA-10001667,13,0.2
CA-2017-107461,43090,43095,Second Class,PK-19075,OFF-BI-10002003,6,0
US-2016-133879,42450,42457,Standard Class,KT-16465,OFF-BI-10004465,2,0.8
US-2016-133879,42450,42457,Standard Class,KT-16465,FUR-CH-10000665,5,0.3
US-2016-133879,42450,42457,Standard Class,KT-16465,OFF-AR-10004956,3,0.2
CA-2017-157483,43050,43057,Standard Class,EP-13915,OFF-AR-10004260,7,0
US-2017-132059,43001,43007,Standard Class,AP-10915,FUR-BO-10001811,2,0.7
US-2017-132059,43001,43007,Standard Class,AP-10915,TEC-AC-10003280,2,0.2
CA-2017-122280,42988,42988,Same Day,SH-20395,OFF-PA-10004911,2,0
CA-2017-105235,43074,43080,Standard Class,SM-20950,FUR-FU-10001487,3,0
CA-2017-105235,43074,43080,Standard Class,SM-20950,FUR-FU-10000521,2,0
CA-2017-105235,43074,43080,Standard Class,SM-20950,OFF-AP-10001271,5,0
CA-2017-152912,43048,43051,Second Class,BM-11650,OFF-BI-10004728,2,0
CA-2017-152912,43048,43051,Second Class,BM-11650,TEC-AC-10004666,3,0
CA-2017-152912,43048,43051,Second Class,BM-11650,OFF-ST-10003208,9,0
CA-2017-152912,43048,43051,Second Class,BM-11650,OFF-ST-10003208,3,0
CA-2014-123498,41950,41952,First Class,TC-20980,OFF-BI-10000632,3,0.8
CA-2014-123498,41950,41952,First Class,TC-20980,OFF-EN-10004773,3,0.2
CA-2017-159352,42806,42811,Standard Class,KB-16585,TEC-PH-10004700,7,0
US-2017-146416,43028,43030,Second Class,JE-16165,OFF-LA-10003714,1,0
US-2017-146416,43028,43030,Second Class,JE-16165,OFF-BI-10001787,4,0.2
US-2015-163783,42365,42370,Standard Class,DR-12940,OFF-ST-10002957,3,0.2
CA-2017-123981,43010,43016,Standard Class,RW-19630,TEC-PH-10002115,1,0
CA-2017-158953,42890,42894,Standard Class,ML-18040,OFF-BI-10002557,7,0.8
CA-2014-165428,41883,41886,First Class,JL-15130,OFF-BI-10002949,3,0.8
CA-2014-165428,41883,41886,First Class,JL-15130,OFF-PA-10004100,6,0.2
CA-2016-169026,42590,42595,Standard Class,CM-12655,OFF-FA-10001883,3,0
CA-2017-109750,42938,42944,Standard Class,FH-14365,TEC-PH-10000702,3,0
CA-2015-149384,42195,42195,Same Day,EH-13945,OFF-BI-10003196,3,0.7
CA-2014-131527,41974,41980,Standard Class,TB-21280,TEC-PH-10001644,4,0.2
CA-2017-164000,43087,43091,Standard Class,AH-10030,OFF-AR-10003183,7,0.2
CA-2014-164224,41777,41779,Second Class,TT-21070,FUR-FU-10000308,3,0.2
CA-2014-164224,41777,41779,Second Class,TT-21070,OFF-PA-10001526,4,0.2
CA-2014-158372,41953,41959,Standard Class,RD-19900,TEC-PH-10002103,8,0.2
CA-2014-158372,41953,41959,Standard Class,RD-19900,TEC-AC-10004209,1,0
CA-2014-158372,41953,41959,Standard Class,RD-19900,FUR-FU-10000397,2,0
CA-2014-158372,41953,41959,Standard Class,RD-19900,OFF-PA-10002137,8,0
CA-2014-158372,41953,41959,Standard Class,RD-19900,FUR-FU-10001867,5,0
CA-2014-158372,41953,41959,Standard Class,RD-19900,OFF-LA-10000407,8,0
CA-2016-108882,42378,42384,Standard Class,LA-16780,TEC-AC-10000420,5,0
CA-2016-108882,42378,42384,Standard Class,LA-16780,TEC-PH-10002726,9,0.2
US-2017-108245,43000,43005,Standard Class,SH-19975,OFF-EN-10001415,3,0.2
US-2017-108245,43000,43005,Standard Class,SH-19975,OFF-BI-10000773,7,0.8
CA-2014-142314,41996,42001,Standard Class,SF-20200,OFF-AP-10002350,11,0
CA-2016-132409,42516,42522,Standard Class,TH-21235,OFF-AR-10001919,1,0.2
CA-2016-132409,42516,42522,Standard Class,TH-21235,OFF-AP-10002082,2,0.2
CA-2017-150189,42924,42926,First Class,VG-21790,OFF-LA-10002762,6,0
CA-2014-114433,41772,41776,Standard Class,NP-18325,TEC-AC-10002800,3,0
CA-2017-104640,43049,43055,Standard Class,FH-14275,OFF-BI-10003925,3,0.2
CA-2017-104640,43049,43055,Standard Class,FH-14275,TEC-PH-10002200,2,0
US-2015-137008,42279,42285,Standard Class,JP-15460,OFF-PA-10001295,5,0
US-2015-137008,42279,42285,Standard Class,JP-15460,OFF-EN-10002500,4,0
US-2015-137008,42279,42285,Standard Class,JP-15460,TEC-AC-10000892,1,0
CA-2014-108189,41914,41917,First Class,ES-14080,OFF-PA-10001838,2,0.2
CA-2014-108189,41914,41917,First Class,ES-14080,OFF-FA-10000735,2,0.2
CA-2014-108189,41914,41917,First Class,ES-14080,TEC-PH-10001760,2,0.2
CA-2014-108189,41914,41917,First Class,ES-14080,OFF-EN-10004846,6,0.2
CA-2014-108189,41914,41917,First Class,ES-14080,OFF-SU-10003567,2,0.2
CA-2014-108189,41914,41917,First Class,ES-14080,TEC-PH-10001557,3,0.2
CA-2014-108189,41914,41917,First Class,ES-14080,TEC-AC-10003038,1,0.2
CA-2014-154641,41862,41867,Standard Class,KL-16645,OFF-ST-10004459,1,0
CA-2017-131625,42979,42983,Second Class,BN-11515,FUR-FU-10004960,5,0
US-2017-156356,42841,42847,Standard Class,ND-18370,OFF-BI-10000632,3,0.8
US-2017-156356,42841,42847,Standard Class,ND-18370,OFF-BI-10001107,1,0.8
US-2017-156356,42841,42847,Standard Class,ND-18370,OFF-ST-10002301,2,0.2
CA-2016-138933,42484,42487,First Class,JL-15130,OFF-BI-10003355,1,0.2
CA-2016-140746,42384,42384,Same Day,RC-19825,FUR-TA-10002903,1,0.3
CA-2016-146836,42492,42492,Same Day,CC-12475,OFF-ST-10001580,3,0
CA-2016-146836,42492,42492,Same Day,CC-12475,OFF-BI-10000315,3,0.2
US-2016-127971,42694,42701,Standard Class,DW-13195,FUR-CH-10003774,5,0.3
US-2016-127971,42694,42701,Standard Class,DW-13195,TEC-PH-10003095,7,0.2
US-2016-127971,42694,42701,Standard Class,DW-13195,FUR-FU-10000023,3,0.6
US-2016-140809,42401,42403,First Class,CK-12760,OFF-ST-10002214,5,0
CA-2017-114524,42825,42830,Second Class,EG-13900,OFF-BI-10002799,13,0.8
CA-2017-113355,43070,43074,Standard Class,SJ-20215,TEC-PH-10004912,5,0.2
CA-2017-113355,43070,43074,Standard Class,SJ-20215,FUR-CH-10002602,3,0.3
US-2017-140907,43079,43081,Second Class,BP-11185,TEC-AC-10004510,3,0
US-2017-140907,43079,43081,Second Class,BP-11185,OFF-ST-10000060,5,0
US-2017-140907,43079,43081,Second Class,BP-11185,OFF-AR-10000799,3,0
CA-2016-159730,42630,42634,Standard Class,SJ-20125,FUR-CH-10004875,2,0.2
CA-2016-159730,42630,42634,Standard Class,SJ-20125,TEC-PH-10002085,2,0.2
CA-2016-157868,42727,42733,Standard Class,MC-17590,OFF-FA-10000992,7,0
CA-2017-119389,42842,42844,First Class,BG-11740,FUR-FU-10001473,3,0.2
CA-2017-110373,43035,43038,Second Class,MA-17560,OFF-AR-10003045,3,0.2
CA-2017-110373,43035,43038,Second Class,MA-17560,TEC-PH-10001536,2,0.2
CA-2016-155474,42559,42565,Standard Class,CC-12220,TEC-PH-10001580,1,0.2
CA-2016-155474,42559,42565,Standard Class,CC-12220,OFF-BI-10004209,3,0.2
CA-2015-155453,42225,42230,Standard Class,RA-19885,OFF-LA-10001613,2,0.2
US-2016-161844,42713,42718,Second Class,DK-12835,FUR-TA-10001676,3,0.4
US-2016-161844,42713,42718,Second Class,DK-12835,OFF-BI-10003712,2,0.7
US-2016-162103,42687,42691,Standard Class,LB-16795,OFF-BI-10000285,2,0.8
CA-2014-151554,41957,41958,First Class,CM-11815,OFF-PA-10004609,4,0.2
CA-2014-140662,41960,41962,First Class,TS-21205,TEC-AC-10001314,2,0
CA-2014-140662,41960,41962,First Class,TS-21205,OFF-PA-10003395,7,0
CA-2014-140662,41960,41962,First Class,TS-21205,OFF-AP-10001242,3,0
CA-2016-122518,42433,42437,Second Class,RF-19345,OFF-LA-10001641,4,0.2
US-2014-126571,41923,41927,Standard Class,JF-15565,OFF-ST-10003816,2,0.2
US-2014-126571,41923,41927,Standard Class,JF-15565,OFF-EN-10002230,3,0.2
CA-2014-143840,41781,41788,Standard Class,EH-14185,TEC-PH-10002660,2,0
CA-2014-143840,41781,41788,Standard Class,EH-14185,TEC-PH-10003171,1,0
CA-2014-115980,41835,41839,Standard Class,VW-21775,TEC-AC-10003709,3,0
CA-2014-115980,41835,41839,Standard Class,VW-21775,OFF-FA-10000304,3,0
CA-2015-155145,42365,42367,Second Class,KN-16450,TEC-AC-10003709,8,0
CA-2015-146038,42044,42051,Standard Class,SJ-20215,FUR-CH-10002774,5,0.2
CA-2017-133865,42863,42867,Standard Class,PS-19045,TEC-CO-10001046,6,0.2
CA-2017-116358,43041,43045,Standard Class,KM-16225,OFF-FA-10003495,3,0
CA-2017-116358,43041,43045,Standard Class,KM-16225,OFF-AR-10004685,6,0
CA-2014-102988,41734,41738,Second Class,GM-14695,OFF-AR-10004757,7,0
CA-2014-102988,41734,41738,Second Class,GM-14695,TEC-PH-10001615,1,0
CA-2014-102988,41734,41738,Second Class,GM-14695,OFF-PA-10003349,2,0
CA-2014-102988,41734,41738,Second Class,GM-14695,OFF-AR-10000127,7,0
CA-2014-102988,41734,41738,Second Class,GM-14695,OFF-SU-10002881,5,0
US-2014-117170,41899,41906,Standard Class,KT-16465,TEC-AC-10001109,2,0.2
US-2014-117170,41899,41906,Standard Class,KT-16465,OFF-PA-10000682,1,0.2
CA-2014-159478,41912,41918,Standard Class,MH-17785,FUR-FU-10000221,3,0
CA-2014-103702,41894,41899,Standard Class,AF-10885,OFF-BI-10002429,7,0.7
CA-2017-150525,42786,42791,Standard Class,JP-16135,OFF-AR-10002375,2,0
CA-2017-150525,42786,42791,Standard Class,JP-16135,OFF-AP-10000595,3,0
CA-2015-157770,42351,42353,First Class,RD-19585,TEC-PH-10001530,3,0.2
CA-2015-157770,42351,42353,First Class,RD-19585,OFF-BI-10000050,5,0.2
CA-2015-157770,42351,42353,First Class,RD-19585,TEC-AC-10001552,5,0
CA-2015-157770,42351,42353,First Class,RD-19585,TEC-AC-10003399,1,0
CA-2016-167290,42673,42678,Standard Class,JF-15295,OFF-AR-10004078,2,0
CA-2014-106264,41999,42003,Standard Class,CK-12595,OFF-SU-10002189,3,0
CA-2014-106264,41999,42003,Standard Class,CK-12595,FUR-FU-10001852,2,0
CA-2014-138023,41866,41869,First Class,KH-16510,OFF-BI-10003638,8,0.8
CA-2017-113418,43009,43011,First Class,CM-12655,TEC-MA-10002428,11,0
US-2015-110569,42147,42154,Standard Class,EB-13870,OFF-BI-10001036,7,0.7
US-2015-110569,42147,42154,Standard Class,EB-13870,OFF-AP-10004708,4,0.2
CA-2017-136308,43055,43055,Same Day,MW-18235,TEC-MA-10000488,3,0.2
US-2014-159926,41961,41965,Standard Class,CS-11950,OFF-BI-10003656,1,0.7
US-2014-159926,41961,41965,Standard Class,CS-11950,OFF-ST-10003656,1,0.2
US-2014-159926,41961,41965,Standard Class,CS-11950,TEC-PH-10001128,6,0.4
US-2014-159926,41961,41965,Standard Class,CS-11950,FUR-FU-10001473,3,0.2
US-2014-159926,41961,41965,Standard Class,CS-11950,OFF-BI-10004656,3,0.7
CA-2014-104738,42003,42005,Second Class,SP-20620,OFF-EN-10004955,3,0.2
CA-2014-104738,42003,42005,Second Class,SP-20620,TEC-PH-10002468,2,0.2
CA-2014-104738,42003,42005,Second Class,SP-20620,TEC-PH-10000576,3,0.2
CA-2014-104738,42003,42005,Second Class,SP-20620,OFF-BI-10002160,3,0.8
CA-2014-104738,42003,42005,Second Class,SP-20620,TEC-AC-10003628,2,0.2
CA-2015-144386,42313,42319,Standard Class,GT-14635,OFF-BI-10001116,6,0.2
CA-2016-111416,42630,42635,Standard Class,LW-17215,OFF-BI-10002026,5,0.2
CA-2016-162747,42449,42454,Second Class,AH-10030,FUR-FU-10003691,7,0
US-2014-133130,41909,41913,Standard Class,TH-21100,FUR-CH-10002602,5,0.2
US-2014-133130,41909,41913,Standard Class,TH-21100,OFF-PA-10000675,2,0
CA-2017-169978,43093,43097,Standard Class,HG-15025,FUR-CH-10002602,2,0.1
CA-2017-169978,43093,43097,Standard Class,HG-15025,OFF-BI-10001900,3,0.2
CA-2017-161739,43049,43054,Second Class,EB-13750,FUR-FU-10001468,5,0.6
CA-2015-165057,42258,42262,Standard Class,SC-20725,OFF-AR-10004648,9,0
CA-2015-165057,42258,42262,Standard Class,SC-20725,OFF-LA-10003190,3,0
CA-2014-134551,41993,41998,Standard Class,TS-21505,OFF-AP-10004868,7,0.2
CA-2014-134551,41993,41998,Standard Class,TS-21505,FUR-CH-10004287,3,0.2
CA-2014-134551,41993,41998,Standard Class,TS-21505,OFF-PA-10002689,5,0.2
CA-2015-120810,42208,42212,Standard Class,TH-21550,OFF-AP-10002892,3,0
CA-2015-120810,42208,42212,Standard Class,TH-21550,FUR-FU-10002253,3,0
CA-2014-165309,41954,41958,Standard Class,KD-16270,OFF-BI-10001359,5,0.8
CA-2014-165309,41954,41958,Standard Class,KD-16270,OFF-BI-10001267,1,0.8
CA-2014-165309,41954,41958,Standard Class,KD-16270,OFF-AR-10003582,3,0.2
CA-2014-165309,41954,41958,Standard Class,KD-16270,OFF-PA-10003724,5,0.2
CA-2014-165309,41954,41958,Standard Class,KD-16270,OFF-PA-10001033,8,0.2
CA-2014-165309,41954,41958,Standard Class,KD-16270,TEC-PH-10003505,2,0.2
CA-2014-165309,41954,41958,Standard Class,KD-16270,TEC-PH-10004959,3,0.2
CA-2017-122595,43083,43089,Standard Class,GM-14455,TEC-AC-10000474,3,0.2
CA-2017-122595,43083,43089,Standard Class,GM-14455,TEC-PH-10003095,3,0.2
CA-2017-122595,43083,43089,Standard Class,GM-14455,FUR-FU-10002963,1,0.6
US-2017-109253,42968,42969,First Class,PR-18880,OFF-AR-10000203,4,0
US-2017-109253,42968,42969,First Class,PR-18880,TEC-PH-10004667,4,0.2
US-2017-109253,42968,42969,First Class,PR-18880,FUR-FU-10000193,4,0
US-2017-109253,42968,42969,First Class,PR-18880,FUR-TA-10001539,3,0.2
US-2017-109253,42968,42969,First Class,PR-18880,OFF-BI-10000962,9,0.2
US-2017-109253,42968,42969,First Class,PR-18880,OFF-AP-10002867,3,0
US-2017-109253,42968,42969,First Class,PR-18880,OFF-LA-10001158,5,0
CA-2016-145982,42609,42614,Second Class,TB-21055,OFF-PA-10000675,3,0
CA-2016-145982,42609,42614,Second Class,TB-21055,FUR-TA-10001307,1,0.3
CA-2016-145982,42609,42614,Second Class,TB-21055,TEC-PH-10000011,3,0
CA-2016-145982,42609,42614,Second Class,TB-21055,OFF-PA-10002666,9,0
CA-2016-145982,42609,42614,Second Class,TB-21055,OFF-FA-10000735,4,0
CA-2016-145982,42609,42614,Second Class,TB-21055,OFF-BI-10000174,5,0
CA-2015-112014,42229,42236,Standard Class,ON-18715,OFF-AR-10003156,5,0
CA-2017-154732,43044,43046,First Class,AH-10195,OFF-BI-10000474,5,0.8
US-2016-157308,42599,42603,Standard Class,NM-18520,OFF-BI-10003712,4,0.2
CA-2016-147536,42730,42735,Standard Class,AR-10510,TEC-AC-10003280,3,0
US-2014-134733,41905,41910,Standard Class,BM-11650,FUR-BO-10002916,3,0.15
US-2014-134733,41905,41910,Standard Class,BM-11650,TEC-PH-10002726,2,0.2
US-2014-150434,41839,41844,Standard Class,CA-12310,TEC-PH-10000895,2,0
US-2014-150434,41839,41844,Standard Class,CA-12310,FUR-TA-10004152,1,0.3
US-2014-150434,41839,41844,Standard Class,CA-12310,OFF-BI-10003694,2,0
US-2014-150434,41839,41844,Standard Class,CA-12310,OFF-BI-10002160,1,0
CA-2017-100335,42985,42991,Standard Class,NF-18595,OFF-PA-10001685,9,0.2
CA-2016-139234,42496,42500,Standard Class,AF-10870,OFF-BI-10000773,2,0.8
CA-2016-139234,42496,42500,Standard Class,AF-10870,TEC-AC-10004510,2,0.2
US-2015-142020,42159,42163,Second Class,TC-21535,OFF-PA-10004569,4,0
US-2015-142020,42159,42163,Second Class,TC-21535,FUR-FU-10000672,3,0
CA-2015-139962,42351,42358,Standard Class,Dp-13240,OFF-PA-10004451,3,0
CA-2015-139962,42351,42358,Standard Class,Dp-13240,OFF-BI-10004738,2,0
CA-2016-130050,42567,42569,Second Class,MC-17425,FUR-FU-10001940,3,0.6
CA-2014-115161,41670,41672,First Class,LC-17050,FUR-BO-10003966,2,0.15
CA-2014-165379,41829,41835,Standard Class,BM-11650,OFF-PA-10003072,2,0.2
CA-2014-165379,41829,41835,Standard Class,BM-11650,OFF-PA-10002245,3,0.2
CA-2015-115511,42329,42333,Standard Class,NW-18400,FUR-BO-10002598,2,0
CA-2015-115511,42329,42333,Standard Class,NW-18400,OFF-BI-10002225,4,0.2
CA-2016-134887,42454,42454,Same Day,TB-21280,TEC-AC-10003832,5,0
CA-2017-123778,43001,43008,Standard Class,BS-11755,OFF-BI-10000822,6,0.2
CA-2017-123778,43001,43008,Standard Class,BS-11755,OFF-AP-10001242,2,0
CA-2015-161718,42342,42348,Standard Class,SO-20335,FUR-FU-10002445,3,0
CA-2015-161718,42342,42348,Standard Class,SO-20335,FUR-CH-10002372,5,0.1
CA-2015-161718,42342,42348,Standard Class,SO-20335,TEC-PH-10000376,4,0
CA-2015-161718,42342,42348,Standard Class,SO-20335,FUR-CH-10002965,2,0.1
CA-2016-100671,42675,42678,First Class,CS-12490,OFF-ST-10004950,9,0.2
CA-2017-142867,42811,42815,Standard Class,PO-19180,OFF-BI-10003166,6,0.8
CA-2017-142867,42811,42815,Standard Class,PO-19180,OFF-PA-10004610,3,0.2
CA-2017-103156,43062,43063,First Class,TD-20995,FUR-FU-10000320,9,0.2
US-2017-162208,42974,42977,First Class,SP-20620,OFF-EN-10004030,1,0.2
CA-2015-130659,42342,42347,Second Class,MS-17365,OFF-EN-10004147,3,0
CA-2015-130659,42342,42347,Second Class,MS-17365,FUR-CH-10003535,7,0.1
CA-2015-130659,42342,42347,Second Class,MS-17365,TEC-PH-10004586,5,0
CA-2017-148404,43015,43019,Standard Class,Dp-13240,OFF-ST-10003208,4,0.2
CA-2017-148404,43015,43019,Standard Class,Dp-13240,OFF-FA-10003112,3,0.2
CA-2017-148404,43015,43019,Standard Class,Dp-13240,TEC-PH-10004447,2,0.2
CA-2017-148404,43015,43019,Standard Class,Dp-13240,OFF-BI-10002854,6,0.7
CA-2017-148404,43015,43019,Standard Class,Dp-13240,FUR-TA-10001039,3,0.4
CA-2017-101077,42819,42824,Second Class,DB-13660,OFF-PA-10004239,2,0.2
CA-2014-166471,41860,41864,Standard Class,MG-17650,TEC-PH-10001530,4,0.2
CA-2014-166471,41860,41864,Standard Class,MG-17650,TEC-PH-10000038,2,0.2
CA-2014-105340,41965,41968,First Class,EH-14185,OFF-BI-10001765,1,0.8
US-2017-131583,42896,42896,Same Day,CL-11890,OFF-PA-10000380,6,0.2
US-2017-148362,42917,42924,Standard Class,KF-16285,OFF-ST-10001128,4,0
US-2017-148362,42917,42924,Standard Class,KF-16285,OFF-BI-10003656,1,0
US-2017-148362,42917,42924,Standard Class,KF-16285,OFF-PA-10003441,4,0
CA-2014-102274,41964,41969,Standard Class,DH-13075,TEC-PH-10002923,1,0
CA-2014-102274,41964,41969,Standard Class,DH-13075,OFF-PA-10004359,6,0
CA-2014-102274,41964,41969,Standard Class,DH-13075,OFF-ST-10001511,3,0
CA-2014-102274,41964,41969,Standard Class,DH-13075,OFF-AR-10002833,3,0
CA-2015-129700,42128,42129,First Class,LA-16780,FUR-FU-10001940,7,0.6
CA-2017-168739,42884,42891,Standard Class,HZ-14950,FUR-FU-10003919,4,0.6
CA-2015-152527,42294,42294,Same Day,CM-12190,OFF-ST-10003479,2,0
US-2014-150119,41752,41756,Standard Class,LB-16795,FUR-CH-10002965,2,0.3
US-2014-150119,41752,41756,Standard Class,LB-16795,FUR-CH-10002965,2,0.3
US-2014-150119,41752,41756,Standard Class,LB-16795,OFF-BI-10000145,8,0.7
US-2014-150119,41752,41756,Standard Class,LB-16795,FUR-FU-10002191,4,0.2
US-2017-150847,42855,42861,Standard Class,JF-15490,OFF-PA-10004451,2,0.2
CA-2016-100244,42633,42637,Standard Class,GM-14695,OFF-PA-10001471,9,0
CA-2016-100244,42633,42637,Standard Class,GM-14695,OFF-BI-10003656,2,0.2
CA-2016-100244,42633,42637,Standard Class,GM-14695,OFF-AR-10000940,4,0
CA-2016-100244,42633,42637,Standard Class,GM-14695,OFF-PA-10002319,2,0
CA-2016-100244,42633,42637,Standard Class,GM-14695,OFF-BI-10000977,2,0.2
CA-2016-116540,42615,42615,Same Day,SS-20590,OFF-FA-10002676,1,0
CA-2016-116540,42615,42615,Same Day,SS-20590,OFF-BI-10004970,2,0
CA-2015-151841,42121,42126,Standard Class,TC-21475,OFF-AP-10003971,5,0.2
CA-2015-151841,42121,42126,Standard Class,TC-21475,OFF-SU-10001574,2,0.2
CA-2015-150791,42253,42260,Standard Class,CC-12430,FUR-CH-10000665,2,0.1
CA-2016-134803,42518,42524,Standard Class,CL-12565,OFF-AP-10000891,2,0
CA-2016-134803,42518,42524,Standard Class,CL-12565,OFF-PA-10003790,8,0
CA-2016-134803,42518,42524,Standard Class,CL-12565,TEC-AC-10002217,7,0
CA-2016-134803,42518,42524,Standard Class,CL-12565,OFF-BI-10002215,4,0.2
CA-2016-134803,42518,42524,Standard Class,CL-12565,TEC-MA-10001972,2,0.2
CA-2015-153381,42271,42275,Standard Class,DE-13255,OFF-BI-10001525,4,0
CA-2015-153381,42271,42275,Standard Class,DE-13255,FUR-CH-10000988,10,0
US-2017-111024,42919,42922,Second Class,SZ-20035,OFF-PA-10000174,4,0.2
US-2017-111024,42919,42922,Second Class,SZ-20035,FUR-TA-10002041,2,0.4
US-2017-111024,42919,42922,Second Class,SZ-20035,OFF-PA-10002246,6,0.2
CA-2017-148264,43077,43078,First Class,LF-17185,OFF-ST-10003327,3,0
CA-2017-148264,43077,43078,First Class,LF-17185,FUR-FU-10002703,2,0
CA-2017-148264,43077,43078,First Class,LF-17185,OFF-PA-10003651,9,0
CA-2017-131212,43074,43078,Standard Class,AB-10165,OFF-BI-10001617,3,0.2
CA-2017-131212,43074,43078,Standard Class,AB-10165,OFF-BI-10000145,6,0.2
US-2015-100531,42274,42276,First Class,NM-18520,OFF-BI-10001670,2,0.8
US-2015-100531,42274,42276,First Class,NM-18520,FUR-FU-10003849,3,0.6
